Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
13,1,1,3,102,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
13,2,1,1,73,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
13,3,1,1,89,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
14,0,1,5,98,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
14,1,1,4,97,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
14,2,1,2,76,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
14,3,1,1,89,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
15,0,1,6,97,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
15,1,1,5,102,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
15,2,1,2,76,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
15,3,1,1,89,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
16,0,1,7,102,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
16,1,1,6,100,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
16,2,1,2,76,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
16,3,1,1,89,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
17,0,1,8,97,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
17,1,1,8,103,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
17,2,1,4,67,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
17,3,1,2,90,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
18,0,2,9,102,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
18,1,2,8,104,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
18,2,1,6,68,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
18,3,1,3,90,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
19,0,2,12,102,"[(1, 1), (2, 2), (2, 1), (2, 0), (3, 9), (4, 9), (5, 9), (6, 9), (5, 8), (5, 7), (5, 6), (6, 7), (6, 8), (7, 7), (8, 6), (9, 7), (7, 8), (7, 9), (8, 9), (9, 9), (9, 6), (0, 8), (0, 9), (0, 0)]",[]
19,1,2,9,100,"[(8, 3), (7, 3), (7, 2), (7, 1), (8, 0), (9, 0), (8, 1), (9, 2), (8, 2), (9, 1), (0, 0), (2, 2), (1, 0), (0, 1), (0, 2), (1, 2)]",[]
19,2,1,9,73,"[(9, 8), (8, 7), (7, 6), (7, 7), (6, 6), (5, 5), (4, 5), (3, 5), (2, 4), (2, 3), (3, 3), (4, 2), (3, 0), (4, 0), (5, 0), (3, 1), (5, 1), (3, 2), (5, 2), (4, 3), (5, 3), (6, 1), (5, 4), (6, 4), (7, 4), (9, 3), (9, 4), (7, 5)]","[(7, 3), (9, 5), (9, 6)]"
19,3,1,4,90,"[(4, 7), (3, 8), (2, 8), (2, 9), (1, 8), (0, 7), (0, 6), (9, 5), (0, 5), (1, 4), (2, 5), (1, 5), (1, 6), (2, 6), (3, 7), (3, 6), (3, 5)]",[]
0,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
0,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
0,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
0,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
1,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
1,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
1,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
1,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
2,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
2,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
2,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
2,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
3,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
3,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
3,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
3,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
4,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
4,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
4,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
4,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
5,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
5,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
5,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
5,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
6,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
6,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
6,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
6,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
7,0,1,1,81,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
7,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
7,2,1,1,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
7,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
8,0,1,3,83,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
8,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
8,2,1,3,68,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
8,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
9,0,1,5,78,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
9,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
9,2,1,5,66,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
9,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
10,0,1,6,78,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
10,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
10,2,1,6,70,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
10,3,1,1,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
11,0,1,8,77,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
11,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
11,2,1,7,75,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
11,3,1,2,57,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
12,0,1,11,82,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
12,1,1,1,60,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
12,2,1,8,78,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
12,3,1,4,56,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
13,0,1,14,82,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
13,1,1,2,55,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
13,2,1,9,79,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
13,3,1,5,53,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
14,0,1,17,90,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
14,1,1,3,57,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
14,2,1,10,77,"[(6, 5), (5, 5), (6, 6), (7, 5), (8, 4), (7, 3), (5, 1), (6, 1), (7, 1), (5, 2), (7, 2), (5, 3), (6, 3), (7, 3), (6, 4), (6, 4), (5, 4)]","[(7, 3), (8, 5)]"
14,3,1,6,57,"[(5, 6), (4, 6), (3, 5), (2, 5), (1, 6), (0, 8), (9, 9), (8, 8), (7, 6), (7, 7), (9, 7), (7, 8), (9, 8), (0, 7), (1, 7)]","[(2, 8)]"
15,0,1,20,87,"[(1, 0), (0, 1), (9, 2), (9, 3), (9, 4), (8, 3), (8, 2), (6, 4), (7, 4), (8, 5), (0, 4), (0, 5), (8, 6), (9, 6), (0, 6), (2, 6), (0, 7), (1, 9), (2, 9), (2, 0), (2, 1), (3, 0)]","[(8, 4), (4, 0)]"
15,1,1,4,59,"[(3, 0), (2, 1), (2, 2), (1, 3), (0, 3), (0, 2), (9, 1), (0, 0), (0, 9), (1, 8), (2, 7), (3, 7), (3, 6), (5, 7), (3, 8), (4, 8), (5, 8), (4, 9), (5, 9), (5, 0), (3, 1), (4, 1), (3, 2), (3, 3), (3, 4), (4, 4), (4, 5), (2, 4)]","[(5, 1), (5, 3), (7, 5), (7, 5), (6, 5), (4, 6)]"
